user_id,segment,avg_completion_rate,avg_episodes_per_session,total_sessions,favourite_genre,subscription_tier
U008332,Casual Viewer,0.6767,3.2000,5,Action,Premium
U008333,Drop-off Risk,1.0000,1.0000,1,Thriller,Premium
U008334,Casual Viewer,0.7428,4.3333,6,Reality,Premium
U008335,Binge Viewer,0.7574,7.2000,5,Documentary,Standard
U008336,Casual Viewer,0.9545,3.0000,4,Comedy,Premium
U008337,Casual Viewer,0.7857,1.7500,4,Action,Basic
U008338,Casual Viewer,0.5652,3.5000,4,Comedy,Basic
U008339,Casual Viewer,0.7500,2.4000,5,Action,Standard
U008340,Binge Viewer,0.8038,4.4000,5,Documentary,Premium
U008341,Casual Viewer,0.4293,4.6667,6,Drama,Standard
U008342,Casual Viewer,0.6250,2.5000,2,Comedy,Standard
U008343,Binge Viewer,0.8175,3.5000,6,Action,Premium
U008344,Casual Viewer,0.4676,7.8571,7,Documentary,Premium
U008345,Casual Viewer,1.0000,1.0000,2,Drama,Basic
U008346,Casual Viewer,0.7168,6.5714,7,Romance,Premium
U008347,Casual Viewer,0.6733,3.0000,5,Reality,Basic
U008348,Casual Viewer,0.7167,3.6000,5,Sci-Fi,Standard
U008349,Drop-off Risk,0.3750,6.0000,3,Animation,Standard
U008350,Casual Viewer,0.8462,3.0000,3,Drama,Standard
U008351,Binge Viewer,1.0000,5.0000,2,Drama,Premium
U008352,Casual Viewer,0.5553,5.6667,3,Comedy,Standard
U008353,Casual Viewer,0.5617,4.1429,7,Sci-Fi,Standard
U008354,Casual Viewer,0.5983,4.3000,10,Drama,Basic
U008355,Binge Viewer,0.7879,3.6667,3,Comedy,Basic
U008356,Casual Viewer,0.4451,1.6667,3,Animation,Premium
U008357,Binge Viewer,0.8647,4.0000,5,Thriller,Basic
U008358,Casual Viewer,0.5174,2.7500,4,Action,Premium
U008359,Casual Viewer,0.6154,2.0000,2,Animation,Basic
U008360,Casual Viewer,0.5968,2.0000,6,Drama,Premium
U008361,Casual Viewer,0.6371,2.1429,7,Drama,Premium
U008362,Drop-off Risk,0.3482,6.5000,2,Action,Premium
U008363,Casual Viewer,0.5325,4.0000,4,Drama,Premium
U008364,Casual Viewer,0.7778,1.3333,3,Comedy,Premium
U008365,Drop-off Risk,1.0000,1.0000,1,Reality,Basic
U008366,Casual Viewer,0.5373,4.7500,4,Drama,Premium
U008367,Casual Viewer,0.7393,3.6000,5,Comedy,Standard
U008368,Casual Viewer,0.7442,3.8000,5,Drama,Standard
U008369,Casual Viewer,0.6424,8.6667,6,Horror,Standard
U008370,Binge Viewer,0.9630,3.3333,3,Documentary,Standard
U008371,Drop-off Risk,0.3147,1.0000,5,Drama,Standard
U008372,Casual Viewer,0.7162,3.0000,4,Action,Premium
U008373,Binge Viewer,0.8571,3.3333,3,Animation,Premium
U008374,Casual Viewer,0.6111,1.3333,3,Comedy,Basic
U008375,Binge Viewer,0.8889,4.0000,2,Drama,Standard
U008376,Casual Viewer,0.4833,3.6667,3,Thriller,Basic
U008377,Casual Viewer,0.5545,1.7143,7,Comedy,Standard
U008378,Casual Viewer,0.4908,5.8571,7,Drama,Standard
U008379,Casual Viewer,0.9270,2.7778,9,Action,Basic
U008380,Casual Viewer,0.8284,2.8333,6,Documentary,Standard
U008381,Casual Viewer,0.4455,3.8000,5,Drama,Basic
U008382,Casual Viewer,0.7360,4.7500,4,Documentary,Premium
U008383,Casual Viewer,0.5543,3.2500,8,Comedy,Premium
U008384,Binge Viewer,0.7857,6.5000,2,Horror,Basic
U008385,Binge Viewer,0.8012,6.0000,4,Comedy,Premium
U008386,Casual Viewer,1.0000,1.0000,2,Action,Standard
U008387,Casual Viewer,0.4140,7.0000,4,Horror,Standard
U008388,Casual Viewer,0.6043,7.6667,6,Action,Standard
U008389,Casual Viewer,0.7335,4.0000,5,Comedy,Basic
U008390,Casual Viewer,0.7043,5.8571,7,Drama,Premium
U008391,Binge Viewer,0.8696,5.3333,3,Action,Basic
U008392,Casual Viewer,0.6919,6.0000,5,Comedy,Premium
U008393,Casual Viewer,0.5865,5.0000,6,Sci-Fi,Standard
U008394,Casual Viewer,1.0000,2.3333,3,Comedy,Basic
U008395,Drop-off Risk,1.0000,1.0000,1,Action,Basic
U008396,Casual Viewer,1.0000,1.0000,3,Thriller,Standard
U008397,Casual Viewer,0.7139,2.6250,8,Comedy,Basic
U008398,Binge Viewer,0.9697,7.3333,3,Action,Standard
U008399,Casual Viewer,0.6970,3.3333,3,Comedy,Standard
U008400,Binge Viewer,0.8182,7.0000,5,Action,Basic
U008401,Casual Viewer,0.7321,4.5000,4,Drama,Premium
U008402,Casual Viewer,0.6543,9.3333,6,Thriller,Basic
U008403,Casual Viewer,0.6717,2.8333,6,Sci-Fi,Premium
U008404,Casual Viewer,0.7372,3.2500,4,Action,Basic
U008405,Casual Viewer,0.7283,12.5000,2,Drama,Premium
U008406,Casual Viewer,0.5583,7.0000,5,Comedy,Basic
U008407,Casual Viewer,0.6668,8.4000,5,Action,Basic
U008408,Binge Viewer,0.8518,4.8000,5,Animation,Basic
U008409,Casual Viewer,0.6236,6.4286,7,Drama,Basic
U008410,Casual Viewer,0.6429,2.5000,2,Documentary,Basic
U008411,Binge Viewer,0.8144,6.2500,4,Action,Standard
U008412,Casual Viewer,0.8426,2.7778,9,Action,Standard
U008413,Casual Viewer,0.5951,1.8182,11,Drama,Basic
U008414,Casual Viewer,1.0000,2.0000,2,Drama,Premium
U008415,Casual Viewer,0.7037,3.5714,7,Drama,Standard
U008416,Binge Viewer,0.9000,14.5000,2,Comedy,Premium
U008417,Casual Viewer,0.4465,3.0000,3,Documentary,Standard
U008418,Casual Viewer,0.6896,4.0000,7,Documentary,Standard
U008419,Casual Viewer,0.6694,4.4444,9,Thriller,Premium
U008420,Binge Viewer,0.7919,5.7500,4,Romance,Premium
U008421,Casual Viewer,0.7143,1.6667,3,Horror,Standard
U008422,Casual Viewer,0.7114,3.5000,8,Action,Basic
U008423,Binge Viewer,0.8810,4.1429,7,Drama,Basic
U008424,Binge Viewer,0.8485,3.5000,4,Documentary,Basic
U008425,Binge Viewer,0.7619,3.3333,3,Documentary,Standard
U008426,Casual Viewer,0.6040,4.2000,5,Action,Standard
U008427,Binge Viewer,0.8095,17.0000,1,Animation,Basic
U008428,Binge Viewer,0.8333,5.5000,4,Sci-Fi,Basic
U008429,Casual Viewer,0.7151,2.8571,7,Comedy,Premium
U008430,Binge Viewer,0.7864,4.2500,4,Action,Standard
U008431,Casual Viewer,0.9111,2.8000,5,Action,Standard
U008432,Casual Viewer,0.6348,2.5556,9,Drama,Standard
U008433,Casual Viewer,0.6239,2.8889,9,Drama,Standard
U008434,Casual Viewer,0.7801,2.8571,7,Drama,Basic
U008435,Casual Viewer,0.5818,6.5000,4,Action,Premium
U008436,Casual Viewer,0.5881,1.1667,6,Drama,Basic
U008437,Casual Viewer,0.4302,2.3333,3,Sci-Fi,Standard
U008438,Casual Viewer,0.7176,7.1667,6,Thriller,Basic
U008439,Casual Viewer,0.6090,8.1429,7,Documentary,Basic
U008440,Casual Viewer,0.6167,1.6667,3,Comedy,Basic
U008441,Casual Viewer,0.7778,1.6667,3,Drama,Standard
U008442,Casual Viewer,0.8093,2.3333,6,Action,Basic
U008443,Casual Viewer,0.7778,1.0000,4,Drama,Basic
U008444,Binge Viewer,0.8045,7.3333,3,Comedy,Standard
U008445,Binge Viewer,0.8489,8.0000,6,Comedy,Standard
U008446,Casual Viewer,0.5920,6.7143,7,Action,Basic
U008447,Binge Viewer,0.7701,4.8571,7,Romance,Premium
U008448,Casual Viewer,0.4937,3.0000,8,Thriller,Basic
U008449,Casual Viewer,0.5229,4.1250,8,Action,Basic
U008450,Binge Viewer,0.8839,9.0000,4,Action,Standard
U008451,Casual Viewer,0.5919,5.0000,5,Romance,Basic
U008452,Binge Viewer,0.8643,8.3333,3,Comedy,Standard
U008453,Casual Viewer,0.4570,4.0000,4,Drama,Basic
U008454,Binge Viewer,0.9190,4.2857,7,Sci-Fi,Basic
U008455,Casual Viewer,0.6487,5.7500,4,Action,Premium
U008456,Casual Viewer,0.6984,3.8333,6,Documentary,Premium
U008457,Casual Viewer,0.6256,2.5714,7,Action,Basic
U008458,Casual Viewer,0.5564,3.7778,9,Drama,Basic
U008459,Casual Viewer,0.6905,1.3333,3,Comedy,Basic
U008460,Casual Viewer,0.6486,1.8000,5,Action,Premium
U008461,Casual Viewer,0.6845,1.7500,4,Animation,Premium
U008462,Casual Viewer,0.6969,6.3750,8,Drama,Basic
U008463,Binge Viewer,0.8952,3.4000,10,Action,Premium
U008464,Binge Viewer,0.8804,4.7500,4,Documentary,Premium
U008465,Casual Viewer,0.4613,2.3333,6,Comedy,Basic
U008466,Binge Viewer,0.8727,4.4000,5,Comedy,Standard
U008467,Binge Viewer,0.7841,7.5000,2,Drama,Standard
U008468,Binge Viewer,0.7821,4.0000,4,Action,Standard
U008469,Binge Viewer,1.0000,5.2500,4,Animation,Basic
U008470,Casual Viewer,0.4962,3.3750,8,Drama,Premium
U008471,Casual Viewer,1.0000,1.0000,2,Drama,Basic
U008472,Casual Viewer,0.7915,2.7500,8,Comedy,Standard
U008473,Casual Viewer,1.0000,1.0000,3,Action,Premium
U008474,Drop-off Risk,0.3000,3.0000,1,Drama,Standard
U008475,Casual Viewer,0.4833,1.6667,3,Drama,Premium
U008476,Casual Viewer,0.6676,6.2857,7,Animation,Premium
U008477,Casual Viewer,0.4939,4.6000,5,Comedy,Premium
U008478,Drop-off Risk,0.3617,5.0000,3,Action,Premium
U008479,Binge Viewer,0.8529,8.5000,2,Drama,Basic
U008480,Casual Viewer,0.9792,2.0000,6,Romance,Basic
U008481,Binge Viewer,0.8116,8.0000,3,Comedy,Premium
U008482,Casual Viewer,0.5479,1.0000,4,Comedy,Premium
U008483,Binge Viewer,0.8343,8.1429,7,Drama,Premium
U008484,Binge Viewer,1.0000,3.3333,3,Comedy,Standard
U008485,Binge Viewer,0.7599,3.5714,7,Drama,Standard
U008486,Casual Viewer,0.6178,2.2000,5,Documentary,Basic
U008487,Binge Viewer,0.9167,10.5000,2,Comedy,Standard
U008488,Binge Viewer,0.9278,3.4000,5,Action,Standard
U008489,Casual Viewer,0.7444,5.7500,4,Thriller,Basic
U008490,Drop-off Risk,0.1111,1.0000,1,Drama,Premium
U008491,Binge Viewer,0.8413,11.0000,5,Drama,Standard
U008492,Casual Viewer,0.5349,4.1667,6,Action,Basic
U008494,Casual Viewer,0.7645,2.2222,9,Horror,Basic
U008495,Casual Viewer,1.0000,1.0000,3,Sci-Fi,Standard
U008496,Casual Viewer,0.5395,4.1250,8,Romance,Premium
U008497,Casual Viewer,0.6706,5.0000,3,Drama,Basic
U008498,Casual Viewer,0.7147,6.7500,8,Action,Standard
U008499,Casual Viewer,0.7693,2.7500,8,Action,Standard
U008500,Casual Viewer,0.5893,5.3333,6,Action,Premium
U008501,Casual Viewer,1.0000,1.0000,2,Drama,Basic
U008502,Casual Viewer,0.6364,3.2500,4,Documentary,Basic
U008503,Casual Viewer,0.6080,4.6000,5,Animation,Basic
U008504,Casual Viewer,0.7397,4.5000,8,Drama,Standard
U008505,Binge Viewer,0.9286,6.5000,2,Documentary,Standard
U008506,Casual Viewer,0.7487,5.6250,8,Drama,Standard
U008507,Casual Viewer,0.4583,1.0000,3,Comedy,Premium
U008508,Binge Viewer,0.9808,3.7500,4,Comedy,Basic
U008509,Casual Viewer,0.6975,7.0000,5,Comedy,Standard
U008510,Casual Viewer,0.6080,4.0000,8,Action,Premium
U008511,Casual Viewer,1.0000,2.5000,2,Romance,Standard
U008512,Casual Viewer,0.7178,8.6667,6,Drama,Basic
U008513,Casual Viewer,0.8275,3.0000,5,Romance,Basic
U008514,Binge Viewer,0.9326,8.2000,5,Drama,Basic
U008515,Casual Viewer,0.8333,2.5000,2,Drama,Standard
U008516,Binge Viewer,0.8889,6.0000,3,Comedy,Premium
U008517,Casual Viewer,0.8143,2.5714,7,Drama,Standard
U008519,Binge Viewer,0.8389,4.2000,5,Comedy,Basic
U008520,Casual Viewer,0.6833,2.3333,6,Action,Basic
U008521,Casual Viewer,0.5667,3.5000,4,Drama,Standard
U008522,Binge Viewer,0.8637,10.2500,4,Thriller,Basic
U008523,Casual Viewer,1.0000,1.0000,2,Action,Standard
U008524,Casual Viewer,0.6667,4.7500,4,Horror,Standard
U008525,Binge Viewer,0.8114,5.0909,11,Romance,Standard
U008526,Casual Viewer,0.6875,2.0000,2,Action,Basic
U008527,Casual Viewer,0.6810,5.1667,6,Drama,Standard
U008528,Binge Viewer,0.8060,3.4444,9,Documentary,Standard
U008529,Binge Viewer,1.0000,6.0000,2,Drama,Standard
U008530,Casual Viewer,1.0000,1.0000,3,Thriller,Standard
U008531,Binge Viewer,0.8771,3.1667,6,Sci-Fi,Standard
U008532,Binge Viewer,0.8095,7.0000,2,Action,Basic
U008533,Binge Viewer,0.8509,3.8889,9,Drama,Basic
U008534,Casual Viewer,0.8429,2.4286,7,Drama,Premium
U008535,Casual Viewer,0.6889,1.3333,9,Action,Basic
U008536,Casual Viewer,0.6972,2.6667,6,Horror,Standard
U008537,Casual Viewer,0.4709,4.1667,6,Documentary,Standard
U008538,Binge Viewer,0.9444,4.0000,3,Action,Basic
U008539,Casual Viewer,1.0000,1.0000,2,Comedy,Standard
U008540,Casual Viewer,0.6733,4.0000,5,Thriller,Basic
U008541,Casual Viewer,0.6692,5.0000,5,Drama,Premium
U008542,Casual Viewer,0.7197,2.8333,6,Action,Premium
U008543,Binge Viewer,0.8214,6.6667,3,Sci-Fi,Basic
U008544,Casual Viewer,0.4536,4.6000,5,Comedy,Premium
U008545,Binge Viewer,0.7897,6.6000,5,Action,Standard
U008546,Casual Viewer,0.9026,2.8571,7,Action,Basic
U008547,Casual Viewer,0.5653,8.7500,4,Comedy,Basic
U008548,Binge Viewer,0.8246,4.0000,6,Romance,Basic
U008549,Binge Viewer,0.7819,3.5000,4,Animation,Basic
U008550,Casual Viewer,0.5389,4.0000,5,Action,Standard
U008551,Casual Viewer,0.5050,3.0000,3,Animation,Standard
U008552,Casual Viewer,0.5653,4.1111,9,Comedy,Standard
U008553,Casual Viewer,0.6368,1.1667,6,Drama,Basic
U008554,Casual Viewer,0.5916,3.8571,7,Thriller,Premium
U008555,Casual Viewer,0.7917,1.0000,4,Animation,Premium
U008556,Casual Viewer,0.4407,2.2857,7,Action,Basic
U008557,Casual Viewer,0.6233,6.7143,7,Romance,Premium
U008558,Casual Viewer,0.4177,7.0000,3,Comedy,Basic
U008559,Casual Viewer,0.5889,5.0000,7,Drama,Basic
U008560,Casual Viewer,0.6828,7.0000,4,Drama,Standard
U008561,Casual Viewer,0.7396,3.7500,8,Comedy,Basic
U008562,Binge Viewer,0.8565,3.5000,6,Comedy,Basic
U008563,Casual Viewer,0.7388,6.7143,7,Action,Premium
U008564,Casual Viewer,1.0000,1.0000,2,Drama,Basic
U008565,Casual Viewer,0.4072,6.2500,4,Comedy,Premium
U008566,Casual Viewer,0.5130,8.3333,3,Action,Standard
U008567,Casual Viewer,0.6294,5.0000,7,Drama,Basic
U008568,Casual Viewer,0.5589,6.8750,8,Drama,Basic
U008569,Casual Viewer,0.6402,6.0000,3,Drama,Standard
U008570,Casual Viewer,0.7917,1.0000,4,Thriller,Basic
U008571,Drop-off Risk,0.5000,1.0000,1,Romance,Standard
U008572,Casual Viewer,0.7212,2.5000,4,Action,Basic
U008573,Binge Viewer,0.8249,4.3333,9,Action,Standard
U008574,Casual Viewer,0.4059,3.2500,4,Comedy,Standard
U008575,Binge Viewer,0.9167,3.6667,3,Comedy,Standard
U008576,Casual Viewer,0.6105,7.6667,6,Thriller,Basic
U008577,Binge Viewer,0.9118,7.5000,2,Romance,Premium
U008578,Casual Viewer,0.7213,5.4000,5,Animation,Basic
U008579,Casual Viewer,0.7111,4.4000,5,Drama,Basic
U008580,Casual Viewer,0.6833,2.8000,5,Thriller,Basic
U008581,Binge Viewer,0.8957,4.6667,6,Drama,Premium
U008582,Casual Viewer,0.7917,1.2500,4,Action,Premium
U008583,Casual Viewer,0.4271,1.5000,4,Comedy,Basic
U008584,Casual Viewer,0.6052,4.1250,8,Romance,Basic
U008585,Binge Viewer,0.9229,5.6667,6,Drama,Basic
U008586,Binge Viewer,0.8474,4.5000,6,Romance,Standard
U008587,Casual Viewer,0.6864,2.8333,6,Drama,Premium
U008588,Casual Viewer,0.6126,5.2000,5,Action,Standard
U008589,Casual Viewer,0.7208,5.5000,4,Action,Premium
U008590,Casual Viewer,0.6875,11.0000,1,Action,Premium
U008591,Drop-off Risk,0.2835,1.4000,5,Sci-Fi,Standard
U008592,Casual Viewer,0.4418,4.8000,5,Action,Standard
U008593,Casual Viewer,0.7014,3.5000,8,Comedy,Standard
U008594,Casual Viewer,0.6505,8.7500,4,Comedy,Basic
U008595,Casual Viewer,0.8646,1.3333,6,Drama,Premium
U008596,Binge Viewer,0.8333,7.0000,4,Animation,Standard
U008597,Casual Viewer,0.6125,4.0000,2,Comedy,Standard
U008598,Binge Viewer,0.8586,10.3333,3,Drama,Premium
U008599,Binge Viewer,0.8113,5.7500,4,Animation,Premium
U008600,Casual Viewer,0.8111,1.2000,5,Drama,Premium
U008601,Casual Viewer,0.5894,2.8000,5,Comedy,Standard
U008602,Casual Viewer,0.6112,5.3333,6,Comedy,Standard
U008603,Binge Viewer,0.7738,7.3333,3,Animation,Premium
U008604,Casual Viewer,0.8125,1.5000,4,Action,Standard
U008605,Casual Viewer,0.6034,2.0000,4,Documentary,Standard
U008606,Casual Viewer,0.5849,3.4000,5,Drama,Basic
U008607,Casual Viewer,0.7500,1.0000,3,Action,Premium
U008608,Binge Viewer,0.9020,5.6667,3,Animation,Basic
U008609,Casual Viewer,0.6327,5.7500,8,Drama,Standard
U008610,Casual Viewer,0.4896,2.3333,6,Documentary,Basic
U008611,Drop-off Risk,0.2222,2.0000,1,Documentary,Basic
U008612,Casual Viewer,0.8542,1.7500,8,Comedy,Basic
U008613,Casual Viewer,0.7643,2.8571,7,Thriller,Premium
U008614,Casual Viewer,0.6587,5.6667,3,Documentary,Standard
U008615,Casual Viewer,0.6817,4.4286,7,Action,Standard
U008616,Binge Viewer,0.9649,6.3333,3,Animation,Basic
U008617,Binge Viewer,0.8325,3.2500,8,Thriller,Basic
U008618,Drop-off Risk,0.1389,1.0000,2,Comedy,Basic
U008619,Casual Viewer,0.5000,12.0000,1,Thriller,Basic
U008620,Casual Viewer,0.7215,2.0000,7,Thriller,Premium
U008621,Casual Viewer,0.6250,5.0000,4,Romance,Standard
U008622,Casual Viewer,0.6980,3.5000,4,Drama,Standard
U008623,Drop-off Risk,0.2518,1.6667,3,Romance,Premium
U008624,Casual Viewer,0.6127,4.7500,8,Comedy,Standard
U008625,Casual Viewer,0.7228,10.0000,8,Drama,Basic
U008626,Casual Viewer,0.6958,4.5000,8,Thriller,Standard
U008627,Casual Viewer,0.6790,5.6000,5,Comedy,Basic
U008628,Casual Viewer,0.4812,4.6000,5,Comedy,Premium
U008629,Casual Viewer,0.8929,2.7500,4,Romance,Standard
U008630,Casual Viewer,0.8233,2.8750,8,Action,Premium
U008631,Casual Viewer,0.7500,5.0000,4,Sci-Fi,Standard
U008632,Binge Viewer,0.9123,5.3333,3,Action,Standard
U008633,Casual Viewer,0.6344,6.1667,6,Comedy,Standard
U008634,Binge Viewer,0.9610,3.1429,7,Action,Basic
U008635,Casual Viewer,0.6064,5.8333,6,Comedy,Standard
U008636,Casual Viewer,0.5809,7.6000,5,Drama,Standard
U008637,Casual Viewer,0.6756,3.3333,6,Action,Premium
U008638,Casual Viewer,0.6127,5.8333,6,Sci-Fi,Basic
U008639,Casual Viewer,0.5796,7.8571,7,Comedy,Premium
U008640,Casual Viewer,0.7143,5.0000,1,Reality,Premium
U008641,Binge Viewer,0.7852,6.0000,3,Sci-Fi,Premium
U008642,Casual Viewer,0.5973,3.6250,8,Comedy,Basic
U008643,Casual Viewer,0.6875,3.5000,2,Comedy,Basic
U008644,Casual Viewer,0.6952,1.6000,5,Thriller,Basic
U008645,Casual Viewer,0.6163,6.2857,7,Sci-Fi,Premium
U008646,Binge Viewer,0.9857,3.4000,5,Sci-Fi,Premium
U008647,Binge Viewer,0.8333,3.3333,3,Action,Standard
U008648,Casual Viewer,0.5889,3.6667,3,Thriller,Basic
U008649,Casual Viewer,0.7524,1.8000,5,Comedy,Basic
U008650,Casual Viewer,0.6108,4.2000,5,Drama,Premium
U008651,Casual Viewer,0.6913,6.1429,7,Comedy,Standard
U008652,Casual Viewer,0.7331,4.4444,9,Action,Standard
U008653,Casual Viewer,0.7248,4.4167,12,Thriller,Standard
U008654,Casual Viewer,0.6783,2.6000,5,Comedy,Premium
U008655,Casual Viewer,0.4861,2.5000,2,Comedy,Basic
U008656,Casual Viewer,0.6897,5.0000,4,Action,Standard
U008657,Binge Viewer,0.7960,6.0000,8,Horror,Standard
U008658,Binge Viewer,0.9744,4.6667,3,Action,Standard
U008659,Drop-off Risk,1.0000,1.0000,1,Comedy,Premium
U008660,Binge Viewer,0.8235,4.0000,4,Documentary,Standard
U008661,Binge Viewer,0.8974,3.6667,3,Drama,Standard
U008662,Casual Viewer,0.6110,2.6000,5,Drama,Premium
U008663,Binge Viewer,0.8310,3.6000,10,Action,Standard
U008664,Binge Viewer,0.8696,5.6667,3,Animation,Standard
U008665,Casual Viewer,0.7604,2.0000,8,Action,Standard
U008666,Drop-off Risk,1.0000,1.0000,1,Thriller,Premium
U008667,Casual Viewer,0.4811,4.8000,5,Documentary,Basic
U008668,Casual Viewer,0.6088,3.6667,6,Drama,Standard
U008669,Drop-off Risk,1.0000,1.0000,1,Thriller,Standard
U008670,Casual Viewer,0.7471,4.4286,7,Documentary,Basic
U008671,Casual Viewer,0.9375,1.5000,4,Action,Standard
U008672,Casual Viewer,0.5712,7.0000,4,Comedy,Standard
U008673,Casual Viewer,0.5155,3.5000,4,Drama,Standard
U008674,Casual Viewer,0.6150,3.6667,3,Documentary,Premium
U008675,Binge Viewer,0.7542,8.2857,7,Action,Standard
U008676,Binge Viewer,0.8177,5.5000,4,Comedy,Standard
U008677,Binge Viewer,0.8367,4.2857,7,Thriller,Premium
U008678,Drop-off Risk,0.3894,5.0000,4,Comedy,Basic
U008679,Casual Viewer,0.5932,5.6000,5,Animation,Basic
U008680,Casual Viewer,0.8707,1.1429,7,Drama,Standard
U008681,Casual Viewer,0.6780,4.2500,8,Comedy,Basic
U008682,Casual Viewer,0.5338,5.8000,5,Action,Basic
U008683,Casual Viewer,0.6500,2.5000,2,Drama,Standard
U008684,Casual Viewer,0.4826,5.6667,3,Action,Standard
U008685,Binge Viewer,0.7614,6.5000,8,Drama,Premium
U008686,Casual Viewer,0.6453,8.1667,6,Drama,Premium
U008687,Casual Viewer,0.7111,7.3333,3,Drama,Standard
U008688,Casual Viewer,0.8750,1.0000,4,Action,Standard
U008689,Casual Viewer,0.7235,4.2500,4,Documentary,Basic
U008690,Casual Viewer,0.4041,7.2000,5,Comedy,Standard
U008691,Casual Viewer,0.9077,2.2000,5,Drama,Standard
U008692,Binge Viewer,0.8484,3.2500,8,Romance,Standard
U008693,Casual Viewer,1.0000,1.0000,2,Comedy,Premium
U008694,Binge Viewer,0.8113,5.2500,4,Comedy,Basic
U008695,Binge Viewer,0.9867,3.6000,5,Action,Premium
U008696,Casual Viewer,0.4336,8.2500,4,Comedy,Standard
U008697,Casual Viewer,0.6458,4.3750,8,Comedy,Basic
U008698,Casual Viewer,0.6908,6.4000,10,Romance,Premium
U008699,Casual Viewer,0.6449,3.2500,4,Thriller,Premium
U008700,Casual Viewer,0.6800,2.2000,5,Comedy,Standard
U008701,Binge Viewer,0.8333,5.0000,4,Romance,Standard
U008702,Casual Viewer,0.7292,9.3333,3,Drama,Standard
U008703,Casual Viewer,0.6601,4.6000,5,Drama,Premium
U008704,Drop-off Risk,0.0909,1.0000,1,Sci-Fi,Premium
U008705,Casual Viewer,0.6689,5.0000,8,Comedy,Basic
U008706,Casual Viewer,0.6682,3.5000,10,Sci-Fi,Basic
U008707,Binge Viewer,0.8490,3.8750,8,Drama,Standard
U008708,Casual Viewer,0.7130,3.0000,9,Comedy,Standard
U008709,Casual Viewer,0.6480,5.3750,8,Reality,Standard
U008710,Binge Viewer,0.8132,3.7143,7,Comedy,Premium
U008711,Binge Viewer,0.7801,5.3333,6,Comedy,Standard
U008712,Drop-off Risk,0.3617,3.0000,6,Drama,Premium
U008713,Binge Viewer,0.7900,5.0000,5,Thriller,Standard
U008714,Drop-off Risk,0.3641,1.7500,4,Thriller,Standard
U008715,Casual Viewer,0.7946,3.0000,8,Drama,Standard
U008716,Casual Viewer,0.5594,2.5714,7,Documentary,Premium
U008717,Casual Viewer,0.8375,1.4000,5,Comedy,Basic
U008718,Binge Viewer,0.8091,6.0000,5,Romance,Basic
U008719,Casual Viewer,0.5586,3.5000,4,Drama,Basic
U008720,Casual Viewer,0.5113,5.0000,4,Action,Standard
U008721,Casual Viewer,0.6593,3.3333,9,Drama,Basic
U008722,Binge Viewer,0.8700,4.4000,5,Comedy,Standard
U008723,Casual Viewer,0.7374,2.7778,9,Drama,Premium
U008724,Binge Viewer,0.8159,9.0000,3,Drama,Standard
U008725,Casual Viewer,0.8333,1.6667,3,Comedy,Basic
U008726,Binge Viewer,0.8542,9.0000,2,Action,Premium
U008727,Casual Viewer,0.7188,4.0000,2,Action,Premium
U008728,Binge Viewer,0.8069,11.2000,5,Documentary,Basic
U008729,Casual Viewer,0.6558,2.8000,5,Horror,Basic
U008730,Casual Viewer,0.7575,3.0000,5,Action,Basic
U008731,Casual Viewer,0.7205,11.0000,4,Drama,Standard
U008732,Binge Viewer,0.8326,6.4000,5,Action,Basic
U008733,Binge Viewer,0.7927,5.8333,6,Drama,Basic
U008734,Binge Viewer,0.8594,5.2500,8,Action,Premium
U008735,Casual Viewer,0.6384,4.0000,8,Romance,Basic
U008736,Casual Viewer,0.8333,1.6667,3,Comedy,Standard
U008737,Binge Viewer,0.8314,5.6667,6,Comedy,Basic
U008738,Casual Viewer,0.9466,2.6667,9,Documentary,Premium
U008739,Casual Viewer,0.6580,5.0000,5,Drama,Basic
U008740,Casual Viewer,0.6875,2.0000,2,Comedy,Standard
U008741,Casual Viewer,0.6029,10.0000,2,Drama,Basic
U008742,Binge Viewer,0.9889,6.0000,5,Drama,Premium
U008743,Casual Viewer,0.7136,6.7500,4,Thriller,Premium
U008744,Casual Viewer,0.5734,9.0000,5,Comedy,Basic
U008745,Casual Viewer,0.5895,3.3333,3,Drama,Basic
U008746,Casual Viewer,1.0000,1.0000,2,Drama,Standard
U008747,Casual Viewer,0.6524,1.4000,5,Drama,Basic
U008748,Casual Viewer,0.6655,6.1111,9,Drama,Standard
U008749,Binge Viewer,0.8750,6.0000,4,Thriller,Basic
U008750,Casual Viewer,0.6792,4.2500,4,Animation,Basic
